payment_id,policy_id,payment_date,amount_paid,late_fee,payment_mode
PAY0000423,POL000073,2026-01-25,9616.73,192.33,AutoDebit
PAY0000424,POL000073,2026-05-03,9616.73,0.0,AutoDebit
PAY0000425,POL000074,2026-01-28,46766.13,935.32,NetBanking
PAY0000426,POL000075,2022-04-08,13146.85,0.0,NetBanking
PAY0000427,POL000075,2022-07-11,13146.85,0.0,AutoDebit
PAY0000428,POL000075,2022-10-19,13146.85,262.94,Card
PAY0000429,POL000075,2023-01-14,13146.85,0.0,AutoDebit
PAY0000430,POL000075,2023-04-16,13146.85,0.0,Cheque
PAY0000431,POL000075,2023-07-18,13146.85,0.0,Cheque
PAY0000432,POL000075,2023-10-16,13146.85,0.0,AutoDebit
PAY0000433,POL000075,2024-01-23,13146.85,0.0,Cheque
PAY0000434,POL000075,2024-04-23,13146.85,262.94,NetBanking
PAY0000435,POL000075,2024-07-20,13146.85,262.94,UPI
PAY0000436,POL000075,2024-10-18,13146.85,0.0,NetBanking
PAY0000437,POL000075,2025-01-24,13146.85,262.94,UPI
PAY0000438,POL000075,2025-04-28,13146.85,0.0,NetBanking
PAY0000439,POL000075,2025-07-30,13146.85,0.0,UPI
PAY0000440,POL000075,2025-11-02,13146.85,0.0,UPI
PAY0000441,POL000075,2026-02-08,13146.85,0.0,AutoDebit
PAY0000442,POL000076,2024-04-30,9579.27,0.0,UPI
PAY0000443,POL000076,2024-11-07,9579.27,0.0,AutoDebit
PAY0000444,POL000076,2025-05-14,9579.27,0.0,AutoDebit
PAY0000445,POL000076,2025-11-15,9579.27,191.59,NetBanking
PAY0000446,POL000076,2026-05-13,9579.27,0.0,UPI
PAY0000447,POL000077,2024-04-25,6414.99,128.3,Card
PAY0000448,POL000077,2024-05-31,6414.99,128.3,UPI
PAY0000449,POL000077,2024-07-05,6414.99,0.0,AutoDebit
PAY0000450,POL000077,2024-08-11,6414.99,0.0,UPI
PAY0000451,POL000077,2024-09-20,6414.99,0.0,NetBanking
PAY0000452,POL000077,2024-10-23,6414.99,128.3,NetBanking
PAY0000453,POL000077,2024-11-24,6414.99,0.0,AutoDebit
PAY0000454,POL000077,2024-12-21,6414.99,0.0,NetBanking
PAY0000455,POL000077,2025-01-30,6414.99,0.0,NetBanking
PAY0000456,POL000077,2025-02-28,6414.99,0.0,AutoDebit
PAY0000457,POL000077,2025-03-28,6414.99,0.0,AutoDebit
PAY0000458,POL000077,2025-05-02,6414.99,0.0,AutoDebit
PAY0000459,POL000077,2025-06-07,6414.99,0.0,NetBanking
PAY0000460,POL000077,2025-07-17,6414.99,0.0,NetBanking
PAY0000461,POL000077,2025-08-26,6414.99,0.0,NetBanking
PAY0000462,POL000077,2025-09-30,6414.99,0.0,NetBanking
PAY0000463,POL000077,2025-11-05,6414.99,0.0,AutoDebit
PAY0000464,POL000078,2022-06-07,146901.2,0.0,NetBanking
PAY0000465,POL000078,2022-12-10,146901.2,0.0,UPI
PAY0000466,POL000078,2023-06-14,146901.2,2938.02,NetBanking
PAY0000467,POL000078,2023-12-11,146901.2,0.0,Card
PAY0000468,POL000078,2024-06-08,146901.2,0.0,NetBanking
PAY0000469,POL000078,2024-12-16,146901.2,0.0,UPI
PAY0000470,POL000078,2025-06-15,146901.2,0.0,Cheque
PAY0000471,POL000078,2025-12-13,146901.2,0.0,Card
PAY0000472,POL000078,2026-06-16,146901.2,0.0,Card
PAY0000473,POL000079,2022-08-23,10582.57,0.0,UPI
PAY0000474,POL000079,2022-09-26,10582.57,0.0,AutoDebit
PAY0000475,POL000079,2022-11-05,10582.57,211.65,UPI
PAY0000476,POL000079,2022-12-14,10582.57,0.0,AutoDebit
PAY0000477,POL000079,2023-01-14,10582.57,0.0,Card
PAY0000478,POL000079,2023-02-19,10582.57,0.0,UPI
PAY0000479,POL000079,2023-03-18,10582.57,0.0,AutoDebit
PAY0000480,POL000079,2023-04-25,10582.57,0.0,AutoDebit
PAY0000481,POL000079,2023-05-23,10582.57,0.0,Cheque
PAY0000482,POL000079,2023-07-01,10582.57,0.0,AutoDebit
PAY0000483,POL000079,2023-08-10,10582.57,0.0,Card
PAY0000484,POL000079,2023-09-06,10582.57,0.0,Card
PAY0000485,POL000079,2023-10-08,10582.57,0.0,Cheque
PAY0000486,POL000080,2025-05-19,3032.04,0.0,AutoDebit
PAY0000487,POL000080,2025-08-18,3032.04,0.0,AutoDebit
PAY0000488,POL000080,2025-11-16,3032.04,0.0,Card
PAY0000489,POL000080,2026-02-12,3032.04,0.0,UPI
PAY0000490,POL000080,2026-05-14,3032.04,0.0,Cheque
PAY0000491,POL000081,2024-02-18,16392.63,327.85,AutoDebit
PAY0000492,POL000081,2024-03-16,16392.63,327.85,UPI
PAY0000493,POL000081,2024-04-15,16392.63,0.0,Cheque
PAY0000494,POL000081,2024-05-14,16392.63,0.0,NetBanking
PAY0000495,POL000081,2024-06-22,16392.63,0.0,Cheque
PAY0000496,POL000081,2024-07-25,16392.63,0.0,UPI
PAY0000497,POL000081,2024-08-29,16392.63,0.0,AutoDebit
PAY0000498,POL000081,2024-10-06,16392.63,0.0,UPI
PAY0000499,POL000081,2024-11-09,16392.63,0.0,AutoDebit
PAY0000500,POL000081,2024-12-06,16392.63,0.0,Card
PAY0000501,POL000081,2025-01-05,16392.63,0.0,NetBanking
PAY0000502,POL000081,2025-02-07,16392.63,0.0,UPI
PAY0000503,POL000081,2025-03-13,16392.63,0.0,UPI
PAY0000504,POL000081,2025-04-15,16392.63,0.0,NetBanking
PAY0000505,POL000081,2025-05-24,16392.63,0.0,Cheque
PAY0000506,POL000081,2025-06-30,16392.63,0.0,Card
PAY0000507,POL000081,2025-08-05,16392.63,0.0,NetBanking
PAY0000508,POL000081,2025-09-11,16392.63,0.0,NetBanking
PAY0000509,POL000081,2025-10-19,16392.63,0.0,UPI
PAY0000510,POL000081,2025-11-21,16392.63,0.0,Card
PAY0000511,POL000081,2025-12-27,16392.63,0.0,Card
PAY0000512,POL000081,2026-02-05,16392.63,0.0,Card
PAY0000513,POL000081,2026-03-17,16392.63,0.0,Card
PAY0000514,POL000081,2026-04-19,16392.63,0.0,Card
PAY0000515,POL000082,2024-02-25,20041.37,0.0,UPI
PAY0000516,POL000082,2025-02-24,20041.37,0.0,Card
PAY0000517,POL000082,2026-03-01,20041.37,0.0,Cheque
PAY0000518,POL000083,2025-08-12,9001.96,0.0,UPI
PAY0000519,POL000083,2025-11-09,9001.96,0.0,AutoDebit
PAY0000520,POL000083,2026-02-16,9001.96,0.0,UPI
PAY0000521,POL000083,2026-05-19,9001.96,0.0,Card
PAY0000522,POL000084,2025-03-01,63857.29,0.0,AutoDebit
PAY0000523,POL000084,2026-03-02,63857.29,0.0,Cheque
PAY0000524,POL000085,2023-01-27,151783.38,0.0,Card
PAY0000525,POL000085,2024-01-28,151783.38,0.0,NetBanking
PAY0000526,POL000085,2025-02-04,151783.38,0.0,NetBanking
PAY0000527,POL000085,2026-02-03,151783.38,0.0,NetBanking
PAY0000528,POL000086,2026-02-23,16611.09,0.0,Card
PAY0000529,POL000087,2025-11-09,4708.83,0.0,AutoDebit
PAY0000530,POL000087,2026-02-12,4708.83,0.0,AutoDebit
PAY0000531,POL000087,2026-05-13,4708.83,0.0,AutoDebit
PAY0000532,POL000088,2025-06-02,37377.74,0.0,AutoDebit
PAY0000533,POL000088,2025-09-03,37377.74,0.0,UPI
PAY0000534,POL000088,2025-12-01,37377.74,0.0,AutoDebit
PAY0000535,POL000088,2026-03-06,37377.74,0.0,Cheque
PAY0000536,POL000088,2026-06-13,37377.74,0.0,UPI
PAY0000537,POL000089,2022-12-23,17821.05,0.0,Card
PAY0000538,POL000089,2023-06-30,17821.05,0.0,AutoDebit
PAY0000539,POL000089,2024-01-07,17821.05,0.0,AutoDebit
PAY0000540,POL000089,2024-07-13,17821.05,356.42,Cheque
PAY0000541,POL000089,2025-01-11,17821.05,0.0,AutoDebit
PAY0000542,POL000089,2025-07-16,17821.05,356.42,UPI
PAY0000543,POL000089,2026-01-20,17821.05,0.0,NetBanking
PAY0000544,POL000090,2022-11-13,6205.63,124.11,NetBanking
PAY0000545,POL000090,2023-05-15,6205.63,0.0,NetBanking
PAY0000546,POL000090,2023-11-11,6205.63,0.0,Card
PAY0000547,POL000090,2024-05-16,6205.63,0.0,NetBanking
PAY0000548,POL000090,2024-11-24,6205.63,0.0,AutoDebit
PAY0000549,POL000090,2025-05-27,6205.63,0.0,AutoDebit
PAY0000550,POL000090,2025-11-24,6205.63,124.11,Cheque
PAY0000551,POL000090,2026-05-27,6205.63,0.0,Cheque
PAY0000552,POL000091,2026-03-26,5074.17,0.0,NetBanking
PAY0000553,POL000092,2025-02-05,300531.06,0.0,Cheque
PAY0000554,POL000092,2026-02-12,300531.06,6010.62,Card
PAY0000555,POL000093,2022-06-23,32891.33,0.0,AutoDebit
PAY0000556,POL000093,2022-12-31,32891.33,657.83,Card
PAY0000557,POL000093,2023-07-08,32891.33,0.0,Cheque
PAY0000558,POL000093,2024-01-04,32891.33,657.83,NetBanking
PAY0000559,POL000093,2024-07-10,32891.33,0.0,Card
PAY0000560,POL000093,2025-01-05,32891.33,0.0,NetBanking
PAY0000561,POL000093,2025-07-10,32891.33,0.0,AutoDebit
PAY0000562,POL000093,2026-01-05,32891.33,0.0,UPI
PAY0000563,POL000094,2026-04-28,260234.55,0.0,UPI
PAY0000564,POL000095,2024-11-02,4129.41,0.0,NetBanking
PAY0000565,POL000095,2025-02-05,4129.41,0.0,AutoDebit
PAY0000566,POL000095,2025-05-06,4129.41,0.0,AutoDebit
PAY0000567,POL000095,2025-08-13,4129.41,0.0,UPI
PAY0000568,POL000095,2025-11-11,4129.41,82.59,NetBanking
PAY0000569,POL000095,2026-02-09,4129.41,0.0,NetBanking
PAY0000570,POL000095,2026-05-14,4129.41,0.0,Card
PAY0000571,POL000096,2022-12-15,18718.79,0.0,UPI
PAY0000572,POL000096,2023-12-16,18718.79,0.0,NetBanking
PAY0000573,POL000096,2024-12-14,18718.79,0.0,UPI
PAY0000574,POL000096,2025-12-15,18718.79,0.0,AutoDebit
PAY0000575,POL000097,2026-06-07,12785.51,0.0,Card
PAY0000576,POL000098,2024-05-27,16567.2,0.0,Cheque
PAY0000577,POL000098,2025-06-06,16567.2,0.0,Cheque
PAY0000578,POL000098,2026-06-04,16567.2,0.0,UPI
PAY0000579,POL000099,2024-06-19,19956.4,0.0,Cheque
PAY0000580,POL000099,2024-07-29,19956.4,0.0,Card
PAY0000581,POL000099,2024-09-07,19956.4,0.0,NetBanking
PAY0000582,POL000099,2024-10-08,19956.4,0.0,UPI
PAY0000583,POL000099,2024-11-12,19956.4,0.0,Cheque
PAY0000584,POL000099,2024-12-14,19956.4,0.0,AutoDebit
PAY0000585,POL000099,2025-01-19,19956.4,0.0,UPI
PAY0000586,POL000100,2024-10-07,3465.55,0.0,Card
PAY0000587,POL000100,2025-04-13,3465.55,0.0,UPI
PAY0000588,POL000100,2025-10-17,3465.55,0.0,Cheque
PAY0000589,POL000100,2026-04-16,3465.55,0.0,Card
PAY0000590,POL000101,2025-05-11,11336.86,0.0,Card
PAY0000591,POL000101,2026-05-08,11336.86,0.0,NetBanking
PAY0000592,POL000102,2024-05-11,-83575.26,0.0,UPI
PAY0000593,POL000102,2024-11-18,-83575.26,0.0,UPI
PAY0000594,POL000102,2025-05-21,83575.26,0.0,Card
PAY0000595,POL000102,2025-11-25,83575.26,0.0,NetBanking
PAY0000596,POL000102,2026-05-30,83575.26,0.0,Cheque
PAY0000597,POL000103,2023-06-02,12975.67,0.0,UPI
PAY0000598,POL000103,2024-06-11,12975.67,0.0,AutoDebit
PAY0000599,POL000103,2025-06-13,12975.67,0.0,AutoDebit
PAY0000600,POL000103,2026-06-21,12975.67,259.51,NetBanking
PAY0000601,POL000104,2024-04-19,11946.29,0.0,Card
PAY0000602,POL000104,2024-10-18,11946.29,0.0,Cheque
PAY0000603,POL000104,2025-04-25,11946.29,0.0,AutoDebit
PAY0000604,POL000104,2025-10-26,11946.29,0.0,UPI
PAY0000605,POL000104,2026-04-30,11946.29,0.0,UPI
PAY0000606,POL000105,2024-02-10,2798.83,0.0,Card
PAY0000607,POL000105,2024-08-12,2798.83,0.0,Cheque
PAY0000608,POL000105,2025-02-14,2798.83,0.0,NetBanking
PAY0000609,POL000105,2025-08-13,2798.83,55.98,NetBanking
PAY0000610,POL000105,2026-02-13,2798.83,0.0,NetBanking
PAY0000611,POL000106,2023-12-27,4392.45,0.0,Cheque
PAY0000612,POL000106,2024-06-25,4392.45,0.0,Card
PAY0000613,POL000106,2024-12-31,4392.45,0.0,AutoDebit
PAY0000614,POL000106,2025-06-29,4392.45,0.0,Card
PAY0000615,POL000106,2025-12-29,4392.45,0.0,Card
PAY0000616,POL000106,2026-07-03,4392.45,0.0,Cheque
PAY0000617,POL000107,2022-10-30,23496.49,0.0,Card
PAY0000618,POL000107,2023-02-03,23496.49,0.0,AutoDebit
PAY0000619,POL000107,2023-05-12,23496.49,0.0,Cheque
PAY0000620,POL000107,2023-08-08,23496.49,0.0,NetBanking
PAY0000621,POL000107,2023-11-15,23496.49,0.0,Card
PAY0000622,POL000108,2022-07-21,2589.67,0.0,UPI
PAY0000623,POL000108,2022-08-24,2589.67,0.0,AutoDebit
PAY0000624,POL000108,2022-10-02,2589.67,0.0,Card
PAY0000625,POL000108,2022-11-10,2589.67,0.0,AutoDebit
PAY0000626,POL000108,2022-12-13,2589.67,0.0,NetBanking
PAY0000627,POL000108,2023-01-09,2589.67,0.0,Cheque
PAY0000628,POL000108,2023-02-13,2589.67,0.0,UPI
PAY0000629,POL000108,2023-03-22,2589.67,0.0,UPI
PAY0000630,POL000109,2025-11-25,574.23,0.0,UPI
PAY0000631,POL000109,2025-12-23,574.23,0.0,Card
PAY0000632,POL000109,2026-01-29,574.23,0.0,UPI
PAY0000633,POL000109,2026-02-25,574.23,0.0,Cheque
PAY0000634,POL000109,2026-04-04,574.23,11.48,Card
PAY0000635,POL000109,2026-05-07,574.23,0.0,UPI
PAY0000636,POL000109,2026-06-04,574.23,0.0,AutoDebit
PAY0000637,POL000110,2025-12-07,14086.22,0.0,UPI
PAY0000638,POL000110,2026-03-13,14086.22,0.0,Card
PAY0000639,POL000110,2026-06-14,14086.22,0.0,Card
PAY0000640,POL000111,2023-04-04,5123.37,102.47,NetBanking
PAY0000641,POL000111,2023-05-07,-5123.37,0.0,Cheque
PAY0000642,POL000111,2023-06-03,5123.37,0.0,AutoDebit
PAY0000643,POL000111,2023-07-13,5123.37,102.47,AutoDebit
PAY0000644,POL000111,2023-08-09,5123.37,0.0,UPI
PAY0000645,POL000111,2023-09-15,5123.37,0.0,NetBanking
PAY0000646,POL000111,2023-10-24,5123.37,0.0,UPI
PAY0000647,POL000111,2023-11-23,5123.37,0.0,Card
PAY0000648,POL000111,2023-12-28,5123.37,0.0,Card
PAY0000649,POL000112,2023-06-20,253789.68,0.0,NetBanking
PAY0000650,POL000112,2024-06-21,253789.68,5075.79,UPI
PAY0000651,POL000112,2025-06-29,253789.68,0.0,NetBanking
PAY0000652,POL000113,2021-10-22,2586.32,0.0,Cheque
PAY0000653,POL000113,2021-11-25,2586.32,0.0,NetBanking
PAY0000654,POL000113,2021-12-26,2586.32,0.0,Cheque
PAY0000655,POL000113,2022-01-27,2586.32,0.0,Card
PAY0000656,POL000113,2022-03-08,2586.32,51.73,AutoDebit
PAY0000657,POL000113,2022-04-11,2586.32,0.0,Card
PAY0000658,POL000113,2022-05-21,2586.32,0.0,UPI
PAY0000659,POL000113,2022-06-24,2586.32,0.0,Card
PAY0000660,POL000113,2022-07-25,2586.32,0.0,UPI
PAY0000661,POL000113,2022-09-01,2586.32,0.0,Card
PAY0000662,POL000114,2023-08-29,13563.43,0.0,NetBanking
PAY0000663,POL000114,2023-11-27,13563.43,0.0,AutoDebit
PAY0000664,POL000114,2024-02-25,13563.43,0.0,AutoDebit
PAY0000665,POL000114,2024-05-25,13563.43,0.0,NetBanking
PAY0000666,POL000114,2024-08-31,13563.43,0.0,Card
PAY0000667,POL000114,2024-12-04,13563.43,0.0,UPI
PAY0000668,POL000114,2025-03-01,13563.43,0.0,UPI
PAY0000669,POL000114,2025-05-29,13563.43,271.27,Card
PAY0000670,POL000114,2025-09-04,13563.43,0.0,UPI
PAY0000671,POL000114,2025-11-30,13563.43,0.0,UPI
PAY0000672,POL000114,2026-03-07,13563.43,271.27,Card
PAY0000673,POL000114,2026-06-07,13563.43,0.0,AutoDebit
PAY0000674,POL000115,2025-11-11,136000.4,0.0,Cheque
PAY0000675,POL000115,2026-05-14,136000.4,0.0,AutoDebit
PAY0000676,POL000116,2022-03-11,3517.33,0.0,Card
PAY0000677,POL000116,2022-04-17,3517.33,70.35,Card
PAY0000678,POL000116,2022-05-24,3517.33,70.35,Card
PAY0000679,POL000116,2022-07-02,3517.33,0.0,Card
PAY0000680,POL000116,2022-08-04,3517.33,0.0,Cheque
PAY0000681,POL000116,2022-09-13,3517.33,0.0,AutoDebit
PAY0000682,POL000116,2022-10-22,3517.33,70.35,UPI
PAY0000683,POL000116,2022-11-18,3517.33,0.0,NetBanking
PAY0000684,POL000116,2022-12-25,3517.33,70.35,AutoDebit
PAY0000685,POL000116,2023-01-29,3517.33,0.0,UPI
PAY0000686,POL000116,2023-03-07,3517.33,0.0,AutoDebit
PAY0000687,POL000117,2022-10-31,5576.92,0.0,Cheque
PAY0000688,POL000117,2022-12-07,5576.92,0.0,Cheque
PAY0000689,POL000117,2023-01-05,5576.92,111.54,UPI
PAY0000690,POL000117,2023-02-02,5576.92,0.0,Cheque
PAY0000691,POL000117,2023-03-13,5576.92,0.0,AutoDebit
PAY0000692,POL000117,2023-04-22,5576.92,0.0,NetBanking
PAY0000693,POL000117,2023-05-27,5576.92,0.0,UPI
PAY0000694,POL000117,2023-06-25,5576.92,0.0,NetBanking
PAY0000695,POL000117,2023-07-22,5576.92,0.0,NetBanking
PAY0000696,POL000117,2023-08-19,5576.92,0.0,UPI
PAY0000697,POL000117,2023-09-22,5576.92,0.0,UPI
PAY0000698,POL000117,2023-10-20,5576.92,111.54,Cheque
PAY0000699,POL000117,2023-11-24,5576.92,0.0,UPI
PAY0000700,POL000117,2023-12-31,5576.92,0.0,Card
PAY0000701,POL000117,2024-01-29,5576.92,0.0,UPI
PAY0000702,POL000117,2024-03-05,5576.92,0.0,NetBanking
PAY0000703,POL000117,2024-04-11,5576.92,0.0,Cheque
PAY0000704,POL000117,2024-05-10,5576.92,0.0,Cheque
PAY0000705,POL000117,2024-06-18,5576.92,0.0,UPI
PAY0000706,POL000117,2024-07-20,5576.92,0.0,NetBanking
PAY0000707,POL000118,2025-03-19,13866.43,0.0,NetBanking
PAY0000708,POL000118,2025-04-28,13866.43,0.0,Cheque
PAY0000709,POL000118,2025-06-01,13866.43,0.0,Card
PAY0000710,POL000118,2025-06-29,13866.43,0.0,AutoDebit
PAY0000711,POL000118,2025-08-06,13866.43,0.0,UPI
PAY0000712,POL000118,2025-09-08,13866.43,0.0,AutoDebit
PAY0000713,POL000118,2025-10-10,13866.43,0.0,Card
PAY0000714,POL000118,2025-11-13,13866.43,0.0,UPI
PAY0000715,POL000118,2025-12-11,13866.43,0.0,NetBanking
PAY0000716,POL000118,2026-01-09,13866.43,0.0,Card
PAY0000717,POL000118,2026-02-11,13866.43,0.0,Card
PAY0000718,POL000118,2026-03-13,13866.43,0.0,Cheque
PAY0000719,POL000118,2026-04-11,13866.43,277.33,UPI
PAY0000720,POL000118,2026-05-13,13866.43,0.0,Card
PAY0000721,POL000118,2026-06-12,13866.43,0.0,UPI
PAY0000722,POL000119,2025-02-05,41456.14,0.0,NetBanking
PAY0000723,POL000119,2026-02-07,41456.14,0.0,NetBanking
PAY0000724,POL000120,2024-06-08,50544.7,0.0,UPI
PAY0000725,POL000120,2024-12-13,50544.7,0.0,UPI
PAY0000726,POL000120,2025-06-18,50544.7,0.0,UPI
PAY0000727,POL000120,2025-12-18,50544.7,0.0,Card
PAY0000728,POL000120,2026-06-20,50544.7,0.0,Card
PAY0000729,POL000121,2022-01-22,7547.39,0.0,Cheque
PAY0000730,POL000121,2022-05-02,7547.39,0.0,UPI
PAY0000731,POL000121,2022-08-05,7547.39,0.0,AutoDebit
PAY0000732,POL000121,2022-11-02,7547.39,0.0,Card
PAY0000733,POL000121,2023-02-05,7547.39,0.0,Cheque
PAY0000734,POL000121,2023-05-10,7547.39,0.0,Card
PAY0000735,POL000121,2023-08-17,7547.39,150.95,Card
PAY0000736,POL000122,2024-09-03,3123.19,0.0,NetBanking
PAY0000737,POL000122,2025-03-13,3123.19,0.0,UPI
PAY0000738,POL000122,2025-09-16,3123.19,0.0,UPI
PAY0000739,POL000122,2026-03-20,3123.19,0.0,Cheque
PAY0000740,POL000124,2022-03-29,5423.61,0.0,Card
PAY0000741,POL000124,2022-05-02,5423.61,0.0,NetBanking
PAY0000742,POL000124,2022-05-30,5423.61,0.0,AutoDebit
PAY0000743,POL000124,2022-06-29,5423.61,0.0,Cheque
PAY0000744,POL000124,2022-08-07,5423.61,0.0,AutoDebit
PAY0000745,POL000124,2022-09-16,5423.61,108.47,NetBanking
PAY0000746,POL000124,2022-10-18,5423.61,0.0,UPI
PAY0000747,POL000124,2022-11-16,5423.61,0.0,Cheque
PAY0000748,POL000124,2022-12-22,5423.61,0.0,UPI
PAY0000749,POL000124,2023-01-24,5423.61,0.0,Card
PAY0000750,POL000124,2023-02-22,5423.61,0.0,NetBanking
PAY0000751,POL000124,2023-04-03,5423.61,0.0,UPI
PAY0000752,POL000124,2023-05-13,5423.61,0.0,AutoDebit
PAY0000753,POL000124,2023-06-12,5423.61,0.0,AutoDebit
PAY0000754,POL000124,2023-07-16,5423.61,0.0,UPI
PAY0000755,POL000124,2023-08-16,5423.61,108.47,NetBanking
PAY0000756,POL000124,2023-09-23,5423.61,0.0,Cheque
PAY0000757,POL000124,2023-10-29,5423.61,0.0,UPI
PAY0000758,POL000125,2022-07-27,10676.43,0.0,AutoDebit
PAY0000759,POL000125,2022-10-22,10676.43,0.0,NetBanking
PAY0000760,POL000125,2023-01-21,10676.43,0.0,NetBanking
PAY0000761,POL000125,2023-04-21,10676.43,0.0,Card
PAY0000762,POL000125,2023-07-25,10676.43,0.0,AutoDebit
PAY0000763,POL000125,2023-10-30,10676.43,0.0,NetBanking
PAY0000764,POL000126,2024-09-26,7679.34,0.0,AutoDebit
PAY0000765,POL000126,2025-03-24,7679.34,153.59,AutoDebit
PAY0000766,POL000126,2025-09-19,7679.34,0.0,UPI
PAY0000767,POL000126,2026-03-21,7679.34,0.0,UPI
PAY0000768,POL000127,2025-05-12,81346.07,0.0,UPI
PAY0000769,POL000127,2025-11-15,81346.07,0.0,UPI
PAY0000770,POL000127,2026-05-23,81346.07,0.0,Cheque
PAY0000771,POL000128,2023-05-17,3740.88,0.0,Card
PAY0000772,POL000128,2023-06-23,3740.88,0.0,UPI
PAY0000773,POL000128,2023-07-25,3740.88,0.0,UPI
PAY0000774,POL000128,2023-08-28,3740.88,74.82,NetBanking
PAY0000775,POL000128,2023-10-07,3740.88,74.82,Cheque
PAY0000776,POL000128,2023-11-12,3740.88,0.0,Card
PAY0000777,POL000128,2023-12-19,3740.88,74.82,Cheque
PAY0000778,POL000128,2024-01-21,3740.88,0.0,Cheque
PAY0000779,POL000128,2024-02-19,3740.88,0.0,AutoDebit
PAY0000780,POL000128,2024-03-26,3740.88,74.82,Card
PAY0000781,POL000128,2024-04-30,3740.88,0.0,AutoDebit
PAY0000782,POL000128,2024-06-08,3740.88,0.0,UPI
PAY0000783,POL000128,2024-07-11,3740.88,0.0,UPI
PAY0000784,POL000128,2024-08-13,3740.88,0.0,Cheque
PAY0000785,POL000128,2024-09-18,3740.88,0.0,Cheque
PAY0000786,POL000128,2024-10-17,3740.88,74.82,NetBanking
PAY0000787,POL000128,2024-11-15,3740.88,0.0,UPI
PAY0000788,POL000128,2024-12-17,3740.88,0.0,NetBanking
PAY0000789,POL000128,2025-01-13,3740.88,0.0,Card
PAY0000790,POL000130,2023-06-09,18652.23,373.04,AutoDebit
PAY0000791,POL000130,2024-06-12,18652.23,0.0,UPI
PAY0000792,POL000130,2025-06-10,18652.23,0.0,AutoDebit
PAY0000793,POL000130,2026-06-09,18652.23,0.0,Cheque
PAY0000794,POL000131,2025-05-20,274047.35,0.0,NetBanking
PAY0000795,POL000131,2026-05-27,274047.35,0.0,Cheque
PAY0000796,POL000133,2021-12-30,1874.22,0.0,Cheque
PAY0000797,POL000133,2022-04-07,1874.22,0.0,Cheque
PAY0000798,POL000133,2022-07-07,1874.22,0.0,Card
PAY0000799,POL000133,2022-10-08,1874.22,0.0,Cheque
PAY0000800,POL000133,2023-01-04,1874.22,0.0,AutoDebit
PAY0000801,POL000133,2023-04-10,1874.22,0.0,UPI
PAY0000802,POL000133,2023-07-12,1874.22,0.0,AutoDebit
PAY0000803,POL000133,2023-10-17,1874.22,0.0,AutoDebit
PAY0000804,POL000133,2024-01-22,1874.22,0.0,Card
PAY0000805,POL000133,2024-04-19,1874.22,0.0,Card
PAY0000806,POL000133,2024-07-28,1874.22,0.0,NetBanking
PAY0000807,POL000133,2024-10-26,1874.22,0.0,Cheque
PAY0000808,POL000133,2025-01-31,1874.22,0.0,Card
PAY0000809,POL000133,2025-05-11,1874.22,0.0,Cheque
PAY0000810,POL000133,2025-08-17,1874.22,0.0,Card
PAY0000811,POL000133,2025-11-13,1874.22,0.0,AutoDebit
PAY0000812,POL000133,2026-02-08,1874.22,0.0,NetBanking
PAY0000813,POL000133,2026-05-11,1874.22,0.0,Cheque
PAY0000814,POL000134,2023-03-29,13280.86,0.0,NetBanking
PAY0000815,POL000134,2024-03-29,13280.86,0.0,NetBanking
PAY0000816,POL000134,2025-04-02,13280.86,0.0,NetBanking
PAY0000817,POL000134,2026-04-10,13280.86,0.0,Card
PAY0000818,POL000135,2024-11-14,9061.9,0.0,UPI
PAY0000819,POL000135,2025-02-12,9061.9,0.0,NetBanking
PAY0000820,POL000135,2025-05-23,9061.9,0.0,AutoDebit
PAY0000821,POL000135,2025-08-22,9061.9,0.0,UPI
PAY0000822,POL000135,2025-11-25,9061.9,0.0,Cheque
PAY0000823,POL000135,2026-03-05,9061.9,0.0,UPI
PAY0000824,POL000135,2026-06-01,9061.9,0.0,UPI
PAY0000825,POL000136,2025-08-25,3069.45,0.0,Card
PAY0000826,POL000136,2025-10-01,3069.45,0.0,Cheque
PAY0000827,POL000136,2025-10-28,3069.45,0.0,NetBanking
PAY0000828,POL000136,2025-12-01,3069.45,0.0,Card
PAY0000829,POL000136,2025-12-30,3069.45,0.0,NetBanking
PAY0000830,POL000136,2026-01-27,3069.45,0.0,UPI
PAY0000831,POL000136,2026-02-23,3069.45,0.0,UPI
PAY0000832,POL000136,2026-03-28,3069.45,61.39,AutoDebit
PAY0000833,POL000136,2026-04-26,3069.45,0.0,Card
PAY0000834,POL000136,2026-06-02,3069.45,0.0,Card
PAY0000835,POL000138,2023-03-12,31661.39,633.23,Card
PAY0000836,POL000138,2024-03-14,31661.39,0.0,UPI
PAY0000837,POL000138,2025-03-12,31661.39,0.0,Card
PAY0000838,POL000138,2026-03-09,31661.39,0.0,UPI
PAY0000839,POL000139,2026-05-30,358650.69,0.0,UPI
PAY0000840,POL000140,2026-03-16,964.82,0.0,AutoDebit
PAY0000841,POL000140,2026-04-17,964.82,0.0,UPI
PAY0000842,POL000140,2026-05-24,964.82,0.0,UPI
PAY0000843,POL000140,2026-06-21,964.82,0.0,Cheque
PAY0000844,POL000141,2025-03-13,21982.88,0.0,Cheque
PAY0000845,POL000141,2025-09-15,21982.88,0.0,UPI
PAY0000846,POL000141,2026-03-20,21982.88,0.0,NetBanking
